0,1,2,3,4,5,6
VNM,IT,Female,55+,VP,11-50 employees,0
VNM,IT,Female,55+,VP,2-10 employees,0
VNM,IT,Female,55+,VP,Myself Only,0
VNM,IT,Female,55+,Director,"10,001+ employees",0
VNM,IT,Female,55+,Director,"5001-10,000 employees",0
VNM,IT,Female,55+,Director,1001-5000 employees,0
VNM,IT,Female,55+,Director,501-1000 employees,0
VNM,IT,Female,55+,Director,201-500 employees,0
VNM,IT,Female,55+,Director,51-200 employees,0
VNM,IT,Female,55+,Director,11-50 employees,0
VNM,IT,Female,55+,Director,2-10 employees,0
VNM,IT,Female,55+,Director,Myself Only,0
VNM,IT,Female,55+,Manager,"10,001+ employees",0
VNM,IT,Female,55+,Manager,"5001-10,000 employees",0
VNM,IT,Female,55+,Manager,1001-5000 employees,0
VNM,IT,Female,55+,Manager,501-1000 employees,0
VNM,IT,Female,55+,Manager,201-500 employees,0
VNM,IT,Female,55+,Manager,51-200 employees,0
VNM,IT,Female,55+,Manager,11-50 employees,0
VNM,IT,Female,55+,Manager,2-10 employees,0
VNM,IT,Female,55+,Manager,Myself Only,0
VNM,IT,Female,55+,Senior,"10,001+ employees",0
VNM,IT,Female,55+,Senior,"5001-10,000 employees",0
VNM,IT,Female,55+,Senior,1001-5000 employees,0
VNM,IT,Female,55+,Senior,501-1000 employees,0
VNM,IT,Female,55+,Senior,201-500 employees,0
VNM,IT,Female,55+,Senior,51-200 employees,0
VNM,IT,Female,55+,Senior,11-50 employees,0
VNM,IT,Female,55+,Senior,2-10 employees,0
VNM,IT,Female,55+,Senior,Myself Only,0
VNM,IT,Female,55+,Entry,"10,001+ employees",0
VNM,IT,Female,55+,Entry,"5001-10,000 employees",0
VNM,IT,Female,55+,Entry,1001-5000 employees,0
VNM,IT,Female,55+,Entry,501-1000 employees,0
VNM,IT,Female,55+,Entry,201-500 employees,0
VNM,IT,Female,55+,Entry,51-200 employees,0
VNM,IT,Female,55+,Entry,11-50 employees,0
VNM,IT,Female,55+,Entry,2-10 employees,0
