Country,Gender,Age Range,Job seniority,Company Size,Excluded Company Industry,Count
IND,Any Gender,Any Age Range,Any Job Seniority,"10,001+ employees",Neither IT nor Finance,3400000
IND,Any Gender,Any Age Range,Any Job Seniority,"10,001+ employees",Finance,7100000
IND,Any Gender,Any Age Range,Any Job Seniority,"10,001+ employees",IT,4900000
IND,Any Gender,Any Age Range,Any Job Seniority,"5001-10,000 employees",Neither IT nor Finance,950000
IND,Any Gender,Any Age Range,Any Job Seniority,"5001-10,000 employees",Finance,1300000
IND,Any Gender,Any Age Range,Any Job Seniority,"5001-10,000 employees",IT,1200000
IND,Any Gender,Any Age Range,Any Job Seniority,1001-5000 employees,Neither IT nor Finance,2200000
IND,Any Gender,Any Age Range,Any Job Seniority,1001-5000 employees,Finance,3000000
IND,Any Gender,Any Age Range,Any Job Seniority,1001-5000 employees,IT,2500000
IND,Any Gender,Any Age Range,Any Job Seniority,501-1000 employees,Neither IT nor Finance,1200000
IND,Any Gender,Any Age Range,Any Job Seniority,501-1000 employees,Finance,1500000
IND,Any Gender,Any Age Range,Any Job Seniority,501-1000 employees,IT,1300000
IND,Any Gender,Any Age Range,Any Job Seniority,201-500 employees,Neither IT nor Finance,1500000
IND,Any Gender,Any Age Range,Any Job Seniority,201-500 employees,Finance,2100000
IND,Any Gender,Any Age Range,Any Job Seniority,201-500 employees,IT,1600000
IND,Any Gender,Any Age Range,Any Job Seniority,51-200 employees,Neither IT nor Finance,2200000
IND,Any Gender,Any Age Range,Any Job Seniority,51-200 employees,Finance,3000000
IND,Any Gender,Any Age Range,Any Job Seniority,51-200 employees,IT,2300000
IND,Any Gender,Any Age Range,Any Job Seniority,11-50 employees,Neither IT nor Finance,2100000
IND,Any Gender,Any Age Range,Any Job Seniority,11-50 employees,Finance,2900000
IND,Any Gender,Any Age Range,Any Job Seniority,11-50 employees,IT,2200000
IND,Any Gender,Any Age Range,Any Job Seniority,2-10 employees,Neither IT nor Finance,1500000
IND,Any Gender,Any Age Range,Any Job Seniority,2-10 employees,Finance,1900000
IND,Any Gender,Any Age Range,Any Job Seniority,2-10 employees,IT,1600000
IND,Any Gender,Any Age Range,Any Job Seniority,Myself Only,Neither IT nor Finance,420000
IND,Any Gender,Any Age Range,Any Job Seniority,Myself Only,Finance,520000
IND,Any Gender,Any Age Range,Any Job Seniority,Myself Only,IT,450000
IND,Any Gender,Any Age Range,Owner,Any Company Size,Neither IT nor Finance,1400000
IND,Any Gender,Any Age Range,Owner,Any Company Size,Finance,1700000
IND,Any Gender,Any Age Range,Owner,Any Company Size,IT,1500000
IND,Any Gender,Any Age Range,Owner,"10,001+ employees",Neither IT nor Finance,26000
IND,Any Gender,Any Age Range,Owner,"10,001+ employees",Finance,41000
IND,Any Gender,Any Age Range,Owner,"10,001+ employees",IT,32000
IND,Any Gender,Any Age Range,Owner,"5001-10,000 employees",Neither IT nor Finance,6000
IND,Any Gender,Any Age Range,Owner,"5001-10,000 employees",Finance,8200
IND,Any Gender,Any Age Range,Owner,"5001-10,000 employees",IT,7500
IND,Any Gender,Any Age Range,Owner,1001-5000 employees,Neither IT nor Finance,17000
IND,Any Gender,Any Age Range,Owner,1001-5000 employees,Finance,24000
IND,Any Gender,Any Age Range,Owner,1001-5000 employees,IT,20000
IND,Any Gender,Any Age Range,Owner,501-1000 employees,Neither IT nor Finance,14000
IND,Any Gender,Any Age Range,Owner,501-1000 employees,Finance,18000
IND,Any Gender,Any Age Range,Owner,501-1000 employees,IT,15000
IND,Any Gender,Any Age Range,Owner,201-500 employees,Neither IT nor Finance,37000
IND,Any Gender,Any Age Range,Owner,201-500 employees,Finance,47000
IND,Any Gender,Any Age Range,Owner,201-500 employees,IT,40000
IND,Any Gender,Any Age Range,Owner,51-200 employees,Neither IT nor Finance,79000
IND,Any Gender,Any Age Range,Owner,51-200 employees,Finance,100000
IND,Any Gender,Any Age Range,Owner,51-200 employees,IT,83000
IND,Any Gender,Any Age Range,Owner,11-50 employees,Neither IT nor Finance,130000
IND,Any Gender,Any Age Range,Owner,11-50 employees,Finance,180000
IND,Any Gender,Any Age Range,Owner,11-50 employees,IT,140000
IND,Any Gender,Any Age Range,Owner,2-10 employees,Neither IT nor Finance,140000
IND,Any Gender,Any Age Range,Owner,2-10 employees,Finance,190000
IND,Any Gender,Any Age Range,Owner,2-10 employees,IT,160000
IND,Any Gender,Any Age Range,Owner,Myself Only,Neither IT nor Finance,18000
IND,Any Gender,Any Age Range,Owner,Myself Only,Finance,22000
IND,Any Gender,Any Age Range,Owner,Myself Only,IT,19000
IND,Any Gender,Any Age Range,Partner,Any Company Size,Neither IT nor Finance,180000
IND,Any Gender,Any Age Range,Partner,Any Company Size,Finance,210000
IND,Any Gender,Any Age Range,Partner,Any Company Size,IT,210000
IND,Any Gender,Any Age Range,Partner,"10,001+ employees",Neither IT nor Finance,4800
IND,Any Gender,Any Age Range,Partner,"10,001+ employees",Finance,7200
IND,Any Gender,Any Age Range,Partner,"10,001+ employees",IT,6600
IND,Any Gender,Any Age Range,Partner,"5001-10,000 employees",Neither IT nor Finance,1400
IND,Any Gender,Any Age Range,Partner,"5001-10,000 employees",Finance,1900
IND,Any Gender,Any Age Range,Partner,"5001-10,000 employees",IT,2300
IND,Any Gender,Any Age Range,Partner,1001-5000 employees,Neither IT nor Finance,3700
IND,Any Gender,Any Age Range,Partner,1001-5000 employees,Finance,4900
IND,Any Gender,Any Age Range,Partner,1001-5000 employees,IT,4700
IND,Any Gender,Any Age Range,Partner,501-1000 employees,Neither IT nor Finance,3100
IND,Any Gender,Any Age Range,Partner,501-1000 employees,Finance,3900
IND,Any Gender,Any Age Range,Partner,501-1000 employees,IT,3900
IND,Any Gender,Any Age Range,Partner,201-500 employees,Neither IT nor Finance,7300
IND,Any Gender,Any Age Range,Partner,201-500 employees,Finance,9000
IND,Any Gender,Any Age Range,Partner,201-500 employees,IT,8400
IND,Any Gender,Any Age Range,Partner,51-200 employees,Neither IT nor Finance,15000
IND,Any Gender,Any Age Range,Partner,51-200 employees,Finance,18000
IND,Any Gender,Any Age Range,Partner,51-200 employees,IT,17000
IND,Any Gender,Any Age Range,Partner,11-50 employees,Neither IT nor Finance,24000
IND,Any Gender,Any Age Range,Partner,11-50 employees,Finance,29000
IND,Any Gender,Any Age Range,Partner,11-50 employees,IT,27000
IND,Any Gender,Any Age Range,Partner,2-10 employees,Neither IT nor Finance,19000
IND,Any Gender,Any Age Range,Partner,2-10 employees,Finance,24000
IND,Any Gender,Any Age Range,Partner,2-10 employees,IT,22000
IND,Any Gender,Any Age Range,Partner,Myself Only,Neither IT nor Finance,1600
IND,Any Gender,Any Age Range,Partner,Myself Only,Finance,1900
IND,Any Gender,Any Age Range,Partner,Myself Only,IT,1900
IND,Any Gender,Any Age Range,CXO,Any Company Size,Neither IT nor Finance,360000
IND,Any Gender,Any Age Range,CXO,Any Company Size,Finance,470000
IND,Any Gender,Any Age Range,CXO,Any Company Size,IT,390000
IND,Any Gender,Any Age Range,CXO,"10,001+ employees",Neither IT nor Finance,20000
IND,Any Gender,Any Age Range,CXO,"10,001+ employees",Finance,31000
IND,Any Gender,Any Age Range,CXO,"10,001+ employees",IT,27000
IND,Any Gender,Any Age Range,CXO,"5001-10,000 employees",Neither IT nor Finance,5300
IND,Any Gender,Any Age Range,CXO,"5001-10,000 employees",Finance,6700
IND,Any Gender,Any Age Range,CXO,"5001-10,000 employees",IT,7300
IND,Any Gender,Any Age Range,CXO,1001-5000 employees,Neither IT nor Finance,15000
IND,Any Gender,Any Age Range,CXO,1001-5000 employees,Finance,19000
IND,Any Gender,Any Age Range,CXO,1001-5000 employees,IT,18000
IND,Any Gender,Any Age Range,CXO,501-1000 employees,Neither IT nor Finance,9200
IND,Any Gender,Any Age Range,CXO,501-1000 employees,Finance,12000
IND,Any Gender,Any Age Range,CXO,501-1000 employees,IT,11000
IND,Any Gender,Any Age Range,CXO,201-500 employees,Neither IT nor Finance,17000
IND,Any Gender,Any Age Range,CXO,201-500 employees,Finance,23000
IND,Any Gender,Any Age Range,CXO,201-500 employees,IT,19000
IND,Any Gender,Any Age Range,CXO,51-200 employees,Neither IT nor Finance,29000
IND,Any Gender,Any Age Range,CXO,51-200 employees,Finance,42000
IND,Any Gender,Any Age Range,CXO,51-200 employees,IT,32000
IND,Any Gender,Any Age Range,CXO,11-50 employees,Neither IT nor Finance,43000
IND,Any Gender,Any Age Range,CXO,11-50 employees,Finance,69000
IND,Any Gender,Any Age Range,CXO,11-50 employees,IT,46000
IND,Any Gender,Any Age Range,CXO,2-10 employees,Neither IT nor Finance,35000
IND,Any Gender,Any Age Range,CXO,2-10 employees,Finance,53000
IND,Any Gender,Any Age Range,CXO,2-10 employees,IT,38000
IND,Any Gender,Any Age Range,CXO,Myself Only,Neither IT nor Finance,3400
IND,Any Gender,Any Age Range,CXO,Myself Only,Finance,4500
IND,Any Gender,Any Age Range,CXO,Myself Only,IT,3600
IND,Any Gender,Any Age Range,VP,Any Company Size,Neither IT nor Finance,1100000
IND,Any Gender,Any Age Range,VP,Any Company Size,Finance,1300000
IND,Any Gender,Any Age Range,VP,Any Company Size,IT,1200000
IND,Any Gender,Any Age Range,VP,"10,001+ employees",Neither IT nor Finance,130000
IND,Any Gender,Any Age Range,VP,"10,001+ employees",Finance,190000
IND,Any Gender,Any Age Range,VP,"10,001+ employees",IT,200000
IND,Any Gender,Any Age Range,VP,"5001-10,000 employees",Neither IT nor Finance,38000
IND,Any Gender,Any Age Range,VP,"5001-10,000 employees",Finance,46000
IND,Any Gender,Any Age Range,VP,"5001-10,000 employees",IT,49000
IND,Any Gender,Any Age Range,VP,1001-5000 employees,Neither IT nor Finance,91000
IND,Any Gender,Any Age Range,VP,1001-5000 employees,Finance,110000
IND,Any Gender,Any Age Range,VP,1001-5000 employees,IT,110000
IND,Any Gender,Any Age Range,VP,501-1000 employees,Neither IT nor Finance,46000
IND,Any Gender,Any Age Range,VP,501-1000 employees,Finance,55000
IND,Any Gender,Any Age Range,VP,501-1000 employees,IT,52000
IND,Any Gender,Any Age Range,VP,201-500 employees,Neither IT nor Finance,60000
IND,Any Gender,Any Age Range,VP,201-500 employees,Finance,74000
IND,Any Gender,Any Age Range,VP,201-500 employees,IT,67000
IND,Any Gender,Any Age Range,VP,51-200 employees,Neither IT nor Finance,84000
IND,Any Gender,Any Age Range,VP,51-200 employees,Finance,110000
IND,Any Gender,Any Age Range,VP,51-200 employees,IT,92000
IND,Any Gender,Any Age Range,VP,11-50 employees,Neither IT nor Finance,86000
IND,Any Gender,Any Age Range,VP,11-50 employees,Finance,110000
IND,Any Gender,Any Age Range,VP,11-50 employees,IT,93000
IND,Any Gender,Any Age Range,VP,2-10 employees,Neither IT nor Finance,55000
IND,Any Gender,Any Age Range,VP,2-10 employees,Finance,70000
IND,Any Gender,Any Age Range,VP,2-10 employees,IT,60000
IND,Any Gender,Any Age Range,VP,Myself Only,Neither IT nor Finance,8100
IND,Any Gender,Any Age Range,VP,Myself Only,Finance,9700
IND,Any Gender,Any Age Range,VP,Myself Only,IT,9300
IND,Any Gender,Any Age Range,Director,Any Company Size,Neither IT nor Finance,1200000
IND,Any Gender,Any Age Range,Director,Any Company Size,Finance,1400000
IND,Any Gender,Any Age Range,Director,Any Company Size,IT,1300000
IND,Any Gender,Any Age Range,Director,"10,001+ employees",Neither IT nor Finance,110000
IND,Any Gender,Any Age Range,Director,"10,001+ employees",Finance,170000
IND,Any Gender,Any Age Range,Director,"10,001+ employees",IT,160000
IND,Any Gender,Any Age Range,Director,"5001-10,000 employees",Neither IT nor Finance,34000
IND,Any Gender,Any Age Range,Director,"5001-10,000 employees",Finance,42000
IND,Any Gender,Any Age Range,Director,"5001-10,000 employees",IT,43000
IND,Any Gender,Any Age Range,Director,1001-5000 employees,Neither IT nor Finance,78000
IND,Any Gender,Any Age Range,Director,1001-5000 employees,Finance,99000
IND,Any Gender,Any Age Range,Director,1001-5000 employees,IT,92000
IND,Any Gender,Any Age Range,Director,501-1000 employees,Neither IT nor Finance,43000
IND,Any Gender,Any Age Range,Director,501-1000 employees,Finance,53000
IND,Any Gender,Any Age Range,Director,501-1000 employees,IT,48000
IND,Any Gender,Any Age Range,Director,201-500 employees,Neither IT nor Finance,68000
IND,Any Gender,Any Age Range,Director,201-500 employees,Finance,84000
IND,Any Gender,Any Age Range,Director,201-500 employees,IT,74000
IND,Any Gender,Any Age Range,Director,51-200 employees,Neither IT nor Finance,100000
IND,Any Gender,Any Age Range,Director,51-200 employees,Finance,130000
IND,Any Gender,Any Age Range,Director,51-200 employees,IT,110000
IND,Any Gender,Any Age Range,Director,11-50 employees,Neither IT nor Finance,120000
IND,Any Gender,Any Age Range,Director,11-50 employees,Finance,160000
IND,Any Gender,Any Age Range,Director,11-50 employees,IT,120000
IND,Any Gender,Any Age Range,Director,2-10 employees,Neither IT nor Finance,76000
IND,Any Gender,Any Age Range,Director,2-10 employees,Finance,99000
IND,Any Gender,Any Age Range,Director,2-10 employees,IT,82000
IND,Any Gender,Any Age Range,Director,Myself Only,Neither IT nor Finance,10000
IND,Any Gender,Any Age Range,Director,Myself Only,Finance,12000
IND,Any Gender,Any Age Range,Director,Myself Only,IT,11000
IND,Any Gender,Any Age Range,Manager,Any Company Size,Neither IT nor Finance,2500000
IND,Any Gender,Any Age Range,Manager,Any Company Size,Finance,3000000
IND,Any Gender,Any Age Range,Manager,Any Company Size,IT,2900000
IND,Any Gender,Any Age Range,Manager,"10,001+ employees",Neither IT nor Finance,440000
IND,Any Gender,Any Age Range,Manager,"10,001+ employees",Finance,670000
IND,Any Gender,Any Age Range,Manager,"10,001+ employees",IT,710000
IND,Any Gender,Any Age Range,Manager,"5001-10,000 employees",Neither IT nor Finance,130000
IND,Any Gender,Any Age Range,Manager,"5001-10,000 employees",Finance,150000
IND,Any Gender,Any Age Range,Manager,"5001-10,000 employees",IT,170000
IND,Any Gender,Any Age Range,Manager,1001-5000 employees,Neither IT nor Finance,270000
IND,Any Gender,Any Age Range,Manager,1001-5000 employees,Finance,330000
IND,Any Gender,Any Age Range,Manager,1001-5000 employees,IT,330000
IND,Any Gender,Any Age Range,Manager,501-1000 employees,Neither IT nor Finance,130000
IND,Any Gender,Any Age Range,Manager,501-1000 employees,Finance,150000
IND,Any Gender,Any Age Range,Manager,501-1000 employees,IT,150000
IND,Any Gender,Any Age Range,Manager,201-500 employees,Neither IT nor Finance,150000
IND,Any Gender,Any Age Range,Manager,201-500 employees,Finance,190000
IND,Any Gender,Any Age Range,Manager,201-500 employees,IT,170000
IND,Any Gender,Any Age Range,Manager,51-200 employees,Neither IT nor Finance,200000
IND,Any Gender,Any Age Range,Manager,51-200 employees,Finance,240000
IND,Any Gender,Any Age Range,Manager,51-200 employees,IT,210000
IND,Any Gender,Any Age Range,Manager,11-50 employees,Neither IT nor Finance,160000
IND,Any Gender,Any Age Range,Manager,11-50 employees,Finance,210000
IND,Any Gender,Any Age Range,Manager,11-50 employees,IT,180000
IND,Any Gender,Any Age Range,Manager,2-10 employees,Neither IT nor Finance,100000
IND,Any Gender,Any Age Range,Manager,2-10 employees,Finance,120000
IND,Any Gender,Any Age Range,Manager,2-10 employees,IT,110000
IND,Any Gender,Any Age Range,Manager,Myself Only,Neither IT nor Finance,24000
IND,Any Gender,Any Age Range,Manager,Myself Only,Finance,28000
IND,Any Gender,Any Age Range,Manager,Myself Only,IT,27000
IND,Any Gender,Any Age Range,Senior,Any Company Size,Neither IT nor Finance,7900000
IND,Any Gender,Any Age Range,Senior,Any Company Size,Finance,11000000
IND,Any Gender,Any Age Range,Senior,Any Company Size,IT,9000000
IND,Any Gender,Any Age Range,Senior,"10,001+ employees",Neither IT nor Finance,1100000
IND,Any Gender,Any Age Range,Senior,"10,001+ employees",Finance,2600000
IND,Any Gender,Any Age Range,Senior,"10,001+ employees",IT,1700000
IND,Any Gender,Any Age Range,Senior,"5001-10,000 employees",Neither IT nor Finance,310000
IND,Any Gender,Any Age Range,Senior,"5001-10,000 employees",Finance,460000
IND,Any Gender,Any Age Range,Senior,"5001-10,000 employees",IT,400000
IND,Any Gender,Any Age Range,Senior,1001-5000 employees,Neither IT nor Finance,740000
IND,Any Gender,Any Age Range,Senior,1001-5000 employees,Finance,1100000
IND,Any Gender,Any Age Range,Senior,1001-5000 employees,IT,880000
IND,Any Gender,Any Age Range,Senior,501-1000 employees,Neither IT nor Finance,390000
IND,Any Gender,Any Age Range,Senior,501-1000 employees,Finance,540000
IND,Any Gender,Any Age Range,Senior,501-1000 employees,IT,430000
IND,Any Gender,Any Age Range,Senior,201-500 employees,Neither IT nor Finance,520000
IND,Any Gender,Any Age Range,Senior,201-500 employees,Finance,740000
IND,Any Gender,Any Age Range,Senior,201-500 employees,IT,560000
IND,Any Gender,Any Age Range,Senior,51-200 employees,Neither IT nor Finance,690000
IND,Any Gender,Any Age Range,Senior,51-200 employees,Finance,990000
IND,Any Gender,Any Age Range,Senior,51-200 employees,IT,740000
IND,Any Gender,Any Age Range,Senior,11-50 employees,Neither IT nor Finance,590000
IND,Any Gender,Any Age Range,Senior,11-50 employees,Finance,850000
IND,Any Gender,Any Age Range,Senior,11-50 employees,IT,630000
IND,Any Gender,Any Age Range,Senior,2-10 employees,Neither IT nor Finance,360000
IND,Any Gender,Any Age Range,Senior,2-10 employees,Finance,470000
IND,Any Gender,Any Age Range,Senior,2-10 employees,IT,400000
IND,Any Gender,Any Age Range,Senior,Myself Only,Neither IT nor Finance,97000
IND,Any Gender,Any Age Range,Senior,Myself Only,Finance,120000
IND,Any Gender,Any Age Range,Senior,Myself Only,IT,110000
IND,Any Gender,Any Age Range,Entry,Any Company Size,Neither IT nor Finance,9900000
IND,Any Gender,Any Age Range,Entry,Any Company Size,Finance,14000000
IND,Any Gender,Any Age Range,Entry,Any Company Size,IT,11000000
IND,Any Gender,Any Age Range,Entry,"10,001+ employees",Neither IT nor Finance,1300000
IND,Any Gender,Any Age Range,Entry,"10,001+ employees",Finance,2900000
IND,Any Gender,Any Age Range,Entry,"10,001+ employees",IT,1700000
IND,Any Gender,Any Age Range,Entry,"5001-10,000 employees",Neither IT nor Finance,340000
IND,Any Gender,Any Age Range,Entry,"5001-10,000 employees",Finance,470000
IND,Any Gender,Any Age Range,Entry,"5001-10,000 employees",IT,400000
IND,Any Gender,Any Age Range,Entry,1001-5000 employees,Neither IT nor Finance,780000
IND,Any Gender,Any Age Range,Entry,1001-5000 employees,Finance,1100000
IND,Any Gender,Any Age Range,Entry,1001-5000 employees,IT,880000
IND,Any Gender,Any Age Range,Entry,501-1000 employees,Neither IT nor Finance,400000
IND,Any Gender,Any Age Range,Entry,501-1000 employees,Finance,550000
IND,Any Gender,Any Age Range,Entry,501-1000 employees,IT,420000
IND,Any Gender,Any Age Range,Entry,201-500 employees,Neither IT nor Finance,530000
IND,Any Gender,Any Age Range,Entry,201-500 employees,Finance,770000
IND,Any Gender,Any Age Range,Entry,201-500 employees,IT,560000
IND,Any Gender,Any Age Range,Entry,51-200 employees,Neither IT nor Finance,790000
IND,Any Gender,Any Age Range,Entry,51-200 employees,Finance,1200000
IND,Any Gender,Any Age Range,Entry,51-200 employees,IT,830000
IND,Any Gender,Any Age Range,Entry,11-50 employees,Neither IT nor Finance,760000
IND,Any Gender,Any Age Range,Entry,11-50 employees,Finance,1100000
IND,Any Gender,Any Age Range,Entry,11-50 employees,IT,790000
IND,Any Gender,Any Age Range,Entry,2-10 employees,Neither IT nor Finance,520000
IND,Any Gender,Any Age Range,Entry,2-10 employees,Finance,700000
IND,Any Gender,Any Age Range,Entry,2-10 employees,IT,560000
IND,Any Gender,Any Age Range,Entry,Myself Only,Neither IT nor Finance,180000
IND,Any Gender,Any Age Range,Entry,Myself Only,Finance,220000
IND,Any Gender,Any Age Range,Entry,Myself Only,IT,190000
IND,Any Gender,Any Age Range,Training,Any Company Size,Neither IT nor Finance,1000000
IND,Any Gender,Any Age Range,Training,Any Company Size,Finance,1300000
IND,Any Gender,Any Age Range,Training,Any Company Size,IT,1100000
IND,Any Gender,Any Age Range,Training,"10,001+ employees",Neither IT nor Finance,95000
IND,Any Gender,Any Age Range,Training,"10,001+ employees",Finance,200000
IND,Any Gender,Any Age Range,Training,"10,001+ employees",IT,110000
